timestamp,flow_activity,heart_rate,flow_intensity,flow_frequency,focus_indicator,likelihood_frustrated,likelihood_excited,likelihood_calm,button_press
1744893838.677,3.2071954207984676,75.0,32.586331425332695,9.0,63.47522439444964,5e-05,0.3671824016491324,0.7120383215967444,0.0
1744893841.542,11.352103780393616,75.0,35.98004324183067,9.5,60.16121581840128,5e-05,0.4040858880955453,0.7543765711527295,0.0
1744893844.588,7.460705258657221,75.0,34.358627191107175,7.5,58.717806986202724,5e-05,0.3785540199168856,0.7208853235226189,0.0
1744893847.519,5.3425714045077175,75.0,33.47607141854488,9.0,57.297848975447984,5e-05,0.37890539389709454,0.7234396342326801,0.0
1744893850.598,6.3625612120262955,74.0,33.48440050501096,11.5,57.0271406621537,5e-05,0.36888838110335725,0.6990466399219939,0.0
1744893853.477,6.70832471444042,72.0,32.79513529768351,11.0,57.069083907414694,5e-05,0.37835706764069055,0.7038304729840583,0.0
1744893856.483,6.518890803132375,69.0,31.466204501305157,10.5,59.77217739778386,5e-05,0.3803566825102777,0.7217820220956613,0.0
1744893859.398,6.4266270628233855,69.0,31.42776127617641,12.0,61.24830006703213,5e-05,0.42157773392169884,0.7338230604335965,0.0
1744893862.418,5.906414720699415,69.0,31.211006133624753,14.0,62.57246544531528,5e-05,0.3503235592996375,0.668764563497622,0.0
1744893865.332,10.142436166482202,70.0,33.392681736034255,14.5,62.99827002302075,5e-05,0.3469200120076447,0.6869019117615821,0.0
1744893868.377,40.87117716394188,72.0,47.029657151642446,13.5,58.752411189841844,0.08914484783908065,0.48713624126007,0.8056322601044935,0.0
1744893871.281,28.551311018420982,72.0,41.896379591008746,14.0,54.73727832730848,0.15112299128565265,0.5259504733150521,0.8224051646963253,0.0
1744893874.31,18.23977602999613,71.0,37.18324001249839,13.0,51.73612487702529,0.16576219474410844,0.5323448892247356,0.8371762346583873,0.0
1744893877.219,11.980812186177957,71.0,34.57533841090748,13.0,50.48477152740709,0.15853344428276941,0.5393630811379283,0.8191271451759853,0.0
1744893880.307,8.541005908888296,68.0,31.89208579537012,10.5,51.227502672103455,0.15886568283749203,0.5524409670960744,0.8119067179157088,0.0
1744893883.237,7.038160111852531,68.0,31.26590004660522,10.5,56.836344751003246,0.1674916465784223,0.5755291666554441,0.8247297719986426,0.0
1744893886.227,13.707442778855693,66.0,33.21143449118987,11.0,61.39284941006529,0.1998327961069932,0.6404231147685524,0.8471369453650203,0.0
1744893889.115,10.768755047089684,65.0,31.57031460295403,10.0,65.76589147518985,0.1802169219597672,0.6781180941518735,0.8352343291916388,0.0
1744893892.143,6.7961646932714235,67.0,30.748401955529758,9.5,68.5765206876898,0.17438610457241357,0.6684687695020658,0.817632294124183,0.0
1744893895.076,8.835420676800682,68.0,32.01475861533362,10.0,69.79490593518082,5e-05,0.445751548040753,0.7573015462474955,0.0
1744893898.122,7.699194118266884,72.0,33.20799754927787,10.5,69.98341252167248,5e-05,0.3807212676526627,0.7244503206734039,0.0
1744893901.042,9.138932906869863,74.0,34.641222044529115,11.0,69.71376095020415,5e-05,0.3998823224093149,0.7312675471764329,0.0
1744893904.046,11.22927973043264,76.0,36.345533221013596,9.5,67.1466806837606,5e-05,0.4472706227016951,0.75185028505208,0.0
1744893906.948,7.934906216973067,76.0,34.972877590405446,11.0,65.53469967114233,5e-05,0.40451883538513095,0.7251725186138555,0.0
1744893910.003,6.725883718897012,74.0,33.63578488287375,11.0,64.46831333639935,5e-05,0.39577462434944627,0.7194785897415804,0.0
1744893912.916,10.402191099059207,73.0,34.75091295794133,11.5,63.80959141042391,5e-05,0.4001792883939577,0.7254356414373928,0.0
1744893915.966,11.731257266282137,71.0,34.471357194284224,12.5,64.23527399920815,5e-05,0.41150344178690346,0.7173887835359269,0.0
1744893918.848,9.2366135319359,71.0,33.43192230497329,12.0,66.64548506150678,5e-05,0.4244343876043817,0.7171667575392994,0.0
1744893921.883,9.993251370542623,72.0,34.16385473772609,10.5,66.74924666361946,5e-05,0.45282103210944014,0.7500187769466053,0.0
1744893924.788,10.045952873035063,72.0,34.18581369709794,11.5,66.67408585011765,5e-05,0.4218858477038826,0.7282888496283696,0.0
1744893927.856,6.323920582525477,76.0,34.30163357605228,10.0,66.5208138018077,5e-05,0.41313969636010023,0.7202445770103012,0.0
1744893928.801,7.617282156157428,77.0,35.257200898398935,9.5,66.5208138018077,5e-05,0.41650292583225756,0.719332735015658,0.0
1744893930.74,6.518844598929698,78.0,35.216185249554044,10.5,65.29871628909996,5e-05,0.43810399013621326,0.7233215959834122,0.0
1744893931.691,4.945235361943491,78.0,34.56051473414312,10.0,65.29871628909996,5e-05,0.43341177540080617,0.7191479898928821,0.0
1744893933.781,5.0662878330175,78.0,34.610953263757295,10.0,63.55878526411944,5e-05,0.4339406765676758,0.7099429179778696,0.0
1744893937.627,5.314995431973733,77.0,34.29791476332239,11.0,63.24625623723659,5e-05,0.4219057095664381,0.7159286559817053,0.0
1744893940.647,7.086126199401055,71.0,32.53588591641711,12.5,63.26657314842515,5e-05,0.4219242238796077,0.7056881043854578,0.0
1744893943.604,7.72186890538701,69.0,31.967445377244587,12.5,63.37703590255316,5e-05,0.39649264832055897,0.7037248039706506,0.0
1744893946.656,3.4831228378499928,67.0,29.367967849104165,10.0,65.6257473742517,5e-05,0.37055197509007276,0.678660455656644,0.0
1744893949.553,5.846527468938942,69.0,31.186053112057888,10.0,67.38214329716023,5e-05,0.35773451460285477,0.6823357188920824,0.0
1744893952.566,5.8086714759225835,72.0,32.420279781634406,11.5,68.5881828760849,5e-05,0.34785898464030524,0.6809056530765578,0.0
1744893955.492,7.131301644830039,75.0,34.22137568534585,11.5,68.60527235363506,5e-05,0.3566438154549671,0.6766916305359547,0.0
1744893958.499,8.29496594372036,78.0,35.95623580988349,11.0,67.72568317193844,5e-05,0.3597805211402058,0.6903523539773171,0.0
1744893961.444,4.837143897312793,80.0,35.34880995721366,11.0,65.62204046066189,5e-05,0.38552803669428076,0.6876402824688945,0.0
1744893964.474,4.934191881731477,81.0,35.80591328405479,11.5,64.00044260111166,5e-05,0.3499093736685253,0.6421774089717172,0.0
1744893967.384,5.038506487479001,81.0,35.849377703116254,13.5,62.48587837477997,5e-05,0.3485912850780594,0.6468590852653999,0.0
1744893970.375,11.617693118215609,76.0,36.507372132589836,13.0,61.81574273728613,5e-05,0.36625057069295547,0.6498232592829917,0.0
1744893973.352,16.664971612830833,74.0,37.777071505346186,11.5,62.24229802933279,5e-05,0.38144473723854727,0.6781283323185822,0.0
1744893976.357,7.219514447368958,72.0,33.008131019737064,10.0,63.23411306172623,5e-05,0.41402195223701826,0.7126502197722415,0.0
1744893979.282,10.479186637034132,71.0,33.949661098764224,8.0,63.501553760257465,5e-05,0.4129854059887452,0.7258014113996877,0.0
1744893982.365,10.574573470848348,69.0,33.156072279520146,9.0,64.02624595509445,5e-05,0.4177641456438858,0.7220690871912769,0.0
1744893985.236,14.946280259418518,67.0,34.144283441424385,7.0,65.0887464602758,5e-05,0.4351592523073761,0.7370384352131581,0.0
1744893988.239,6.864370014605986,67.0,30.776820839419162,6.5,66.1267514227571,5e-05,0.45915929923262994,0.7542238830871846,0.0
1744893991.164,6.658476782891516,68.0,31.10769865953813,6.0,66.22055073406521,5e-05,0.4652921600079828,0.7605901676559504,0.0
1744893994.228,12.57821040916831,67.0,33.1575876704868,6.5,67.11069832291658,5e-05,0.41851782582862396,0.738699675720491,0.0
1744893997.105,38.59517277517371,66.0,43.58132198965571,7.5,62.74043965957529,0.16565229235350107,0.5576849903105052,0.8531746212436122,0.0
1744894000.143,10.152787035458172,65.0,31.313661264774233,6.5,61.82995940153441,0.1510092057430962,0.5323484243764506,0.8497106657999692,0.0
1744894003.044,5.926649844221865,64.0,29.13610410175911,7.0,62.181306819171624,0.13980144396867308,0.5141138743745726,0.8231596113201717,0.0
1744894006.171,3.3917874288728633,64.0,28.079911428697024,6.0,63.05473979755659,0.13595322135548013,0.507757119965952,0.8142391488953217,0.0
1744894009.044,22.063429027124442,64.0,35.85976209463519,8.0,63.58770857120134,0.13330295792553934,0.4949888586466701,0.8107158721191028,0.0
1744894012.052,37.992486169187394,63.0,42.08020257049475,9.0,62.59794584682209,0.25495321398473314,0.5585791906462211,0.9019744404827379,0.0
1744894014.986,14.740589667905184,62.0,31.975245694960496,7.5,61.71405350185463,0.2695649548402359,0.6573664110759092,0.8920909115344566,0.0
1744894018.019,5.956483136633519,62.0,28.31520130693064,6.0,61.18065075219823,0.179660705045089,0.5527006121858069,0.8488801289323024,0.0
1744894020.894,3.6581609135922917,62.0,27.35756704733012,7.5,61.10775729029155,0.15804752728856164,0.4604416412335144,0.7990791141279622,0.0
1744894023.947,3.830309577542274,63.0,27.845962323975947,7.0,60.67799960183281,0.15941547473206102,0.4513587891402096,0.8082649836320098,0.0
1744894026.847,4.487966792452303,63.0,28.119986163521794,8.0,66.88112320397389,0.17663665388238295,0.4872378015286656,0.8205877567203512,0.0
1744894029.913,6.971942295913912,62.0,28.738309289964132,8.5,68.65393232640427,0.2067324910504137,0.6032711171403292,0.8170484385118937,0.0
1744894032.797,9.693966332001319,62.0,29.872485971667217,10.0,67.55166712384434,0.05545072116876909,0.48314888221867675,0.8101763593109782,0.0
1744894036.762,5.303308995783829,62.0,28.043045414909933,11.0,66.6878254814759,5e-05,0.2628130368244414,0.6912126899273359,0.0
1744894038.743,10.38574658905252,63.0,30.577394412105217,12.5,65.95649813871539,5e-05,0.24557203898570443,0.6781847683151347,0.0
1744894039.682,7.922586385631135,63.0,29.551077660679642,12.0,65.95649813871539,5e-05,0.24854738911200985,0.6916737197606342,0.0
1744894042.745,5.970125457182647,65.0,29.570885607159436,12.5,65.3125298796714,5e-05,0.2688286667279854,0.6878698539504672,0.0
1744894045.616,7.24189548728029,67.0,30.934123119700125,12.5,64.31231340675501,5e-05,0.29245834673764787,0.68936753494963,0.0
1744894048.667,5.865209839258746,68.0,30.77717076635781,12.5,64.68174628602539,5e-05,0.3075888315108385,0.693784197311312,0.0
1744894054.619,5.350019862762581,72.0,32.22917494281774,13.5,63.610004947997844,5e-05,0.32126837207379205,0.6818415601865706,0.0
1744894057.528,6.068584032309773,72.0,32.52857668012907,13.5,62.99056792656971,5e-05,0.33552406622376757,0.692644440953502,0.0
1744894060.569,5.51058088530706,69.0,31.04607536887794,13.5,63.2390246896014,5e-05,0.33185861467064803,0.6735739831203847,0.0
1744894063.481,3.9075960543543595,68.0,29.961498355980982,12.5,64.2080463229151,5e-05,0.32133878012936296,0.6601952996273,0.0
1744894066.509,4.0767194111468665,67.0,29.615299754644532,11.5,65.46912733175373,5e-05,0.31505977763599086,0.6529882078469251,0.0
1744894069.432,3.929555881464105,67.0,29.55398161727671,9.5,67.29338839841697,5e-05,0.31333675183165377,0.656714328945458,0.0
1744894072.479,3.6761182088500077,68.0,29.865049253687502,9.5,69.40982814362671,5e-05,0.3097955812926268,0.6568879189903621,0.0
1744894075.379,4.443212648030194,69.0,30.601338603345912,10.0,70.73920761547463,5e-05,0.30367607826761905,0.659419930338487,0.0
1744894078.384,3.828041073207585,70.0,30.761683780503162,10.0,70.90622873658626,5e-05,0.2962876488885577,0.6476528398259517,0.0
1744894081.317,5.61008993047267,71.0,31.92087080436361,11.0,70.56265642409281,5e-05,0.2830317510218575,0.6457349176578705,0.0
1744894084.363,20.357910780846975,71.0,38.06579615868624,12.5,69.9837774104838,5e-05,0.2835478004641959,0.6509095117650566,0.0
1744894087.257,32.6361403496889,71.0,43.18172514570371,12.0,67.16561963973817,5e-05,0.4014078614490841,0.7838145339739807,0.0
1744894090.271,16.64489107585928,71.0,36.51870461494136,11.0,63.765705372141326,0.15120189252971267,0.49435182863582294,0.8256306074774973,0.0
1744894093.198,7.721215296460794,72.0,33.217173040191994,9.5,63.35984003172672,0.1343066297624642,0.5041031063186465,0.8013822744537346,0.0
1744894096.213,4.040736518234293,72.0,31.683640215930954,8.5,63.76921741206451,0.13365161595909614,0.5130151388291084,0.7945379347953947,0.0
1744894099.167,6.885035196322599,72.0,32.868764665134414,8.5,63.88619301110554,0.13913130977142973,0.5192827364052366,0.8103529035522666,0.0
1744894102.222,4.46453472078792,73.0,32.27688946699496,6.0,66.08037965949754,0.15363834754388736,0.5558667897547381,0.8154633955702423,0.0
1744894105.14,3.4233531609601924,73.0,31.843063817066746,5.0,69.07537317077687,0.16736414890661655,0.619446840955407,0.8186323548167428,0.0
1744894108.142,5.905507125491821,72.0,32.460627968954924,5.5,69.02619564215749,0.1707132595312014,0.6597455444297259,0.7920334394092743,0.0
1744894111.049,11.91295579694502,72.0,34.963731582060426,7.0,66.11393174732572,5e-05,0.4081204276015377,0.7608011113127756,0.0
1744894114.089,33.28479658203207,71.0,43.451998575846694,6.5,64.4855595640555,5e-05,0.3654331408998849,0.7230678633213887,0.0
1744894117.109,32.957675451823704,70.0,42.89903143825988,7.5,58.85308215161361,0.1849884562079783,0.5193211944021237,0.8279001821747117,0.0
1744894120.026,26.818239778145607,68.0,39.50759990756067,9.0,52.466899494304386,0.2052160536774997,0.5444172213575924,0.8489054383406281,0.0
1744894122.968,10.963881355523878,67.0,32.484950564801615,9.0,51.01055457844584,0.18763579845224548,0.5461824307564231,0.8387271024723182,0.0
1744894125.977,5.036786610401437,66.0,29.598661087667267,7.0,52.97397643555905,0.18760475903258803,0.5563373747371884,0.8262881731224271,0.0
1744894128.87,5.763508896415873,65.0,29.48479537350661,7.5,54.066574399792465,0.19976935482576635,0.5868924907061549,0.8377051515765851,0.0
1744894131.96,5.208181404993016,63.0,28.420075585413755,8.0,59.266611284014004,0.2112198165118037,0.6053764971430413,0.8367886700390179,0.0
1744894134.874,8.631319546259006,62.0,29.42971647760792,8.0,65.63458835925992,0.23057096436776572,0.6968905726328125,0.8308424033646065,0.0
1744894137.925,4.527287556558777,60.0,26.886369815232825,5.5,67.58673779516455,0.20958047818680198,0.6564293025885386,0.8046322595124397,0.0
1744894140.833,5.59082678048951,61.0,27.74617782520396,6.5,68.36865229465515,5e-05,0.40601577052428167,0.7584127344695007,0.0
1744894146.726,5.912147304486643,62.0,28.296728043536103,9.5,66.87539842303384,5e-05,0.29793962017638626,0.725643508503996,0.0
1744894149.803,10.190233807215588,62.0,30.07926408633983,8.0,66.66555861024074,5e-05,0.28218908620561445,0.7111225463964395,0.0
1744894153.742,11.538802608256546,63.0,31.057834420106893,8.5,64.57749302929399,5e-05,0.29804963408016766,0.73704430448102,0.0
1744894159.708,6.805464068421372,63.0,29.085610028508906,9.5,64.31991646866459,5e-05,0.3171647628419845,0.7224468371061921,0.0
1744894162.816,6.341893382684409,62.0,28.475788909451836,9.0,64.09116133927199,5e-05,0.3458272967090268,0.734371832003967,0.0
1744894165.654,8.413611529482967,61.0,28.92233813728457,10.5,63.795466250818464,5e-05,0.30199738021842876,0.7111691819807991,0.0
1744894168.71,4.989825013976816,61.0,27.49576042249034,11.5,65.23536251158106,5e-05,0.30941254582114225,0.7180205210760346,0.0
1744894171.603,5.791384594491515,61.0,27.82974358103813,11.5,66.28425960377797,5e-05,0.3176527493666259,0.7159272715007005,0.0
1744894174.63,4.6336978789676335,62.0,27.764040782903184,12.0,67.10119136904157,5e-05,0.26697049542877255,0.6846924791773464,0.0
1744894177.547,6.58168112881,63.0,28.992367137004166,13.5,68.10903648717185,5e-05,0.25466277197049275,0.6666146233221238,0.0
1744894180.56,3.9239375447050096,66.0,29.13497397696042,12.0,68.58944874245931,5e-05,0.2580935723063956,0.6726526072162191,0.0
1744894183.473,4.233796851005095,67.0,29.68074868791879,13.0,68.7641951883158,5e-05,0.27095001377564565,0.6717130949198261,0.0
1744894186.548,4.696942261588795,69.0,30.707059275661997,12.0,68.7985743615754,5e-05,0.2729148705999768,0.6694298199834172,0.0
1744894189.503,2.285564313995152,69.0,29.702318464164644,11.0,68.69681262660893,5e-05,0.2659405782891131,0.6469364318353842,0.0
1744894192.509,2.962964426013648,69.0,29.984568510839015,11.5,68.58392576029087,5e-05,0.27202413390360924,0.6515801407884841,0.0
1744894195.397,2.54129182091131,68.0,29.392204925379712,13.0,69.09126750324887,5e-05,0.260925121047814,0.6402199320327528,0.0
1744894198.46,3.0204447116926207,66.0,28.758518629871926,14.0,69.94390884705025,5e-05,0.26221745281206477,0.6376709080534245,0.0
1744894201.362,2.6305214348162775,64.0,27.76271726450678,14.0,71.3709185796913,5e-05,0.25176727501994794,0.6233426022679225,0.0
1744894204.402,2.9831615336948345,62.0,27.076317305706183,15.0,73.12054533351406,5e-05,0.24640518936545058,0.621022702877253,0.0
1744894207.266,3.500483591313678,61.0,26.875201496380697,15.5,75.35295395545496,5e-05,0.23486540991665025,0.6045443951414738,0.0
1744894210.304,10.205493252613119,60.0,29.252288855255465,15.5,76.18761373894542,5e-05,0.255836189725062,0.6801267004894732,0.0
1744894213.236,24.15121904342457,60.0,35.063007934760236,13.0,77.90833322519047,5e-05,0.25448007875268797,0.6673099349371535,0.0
1744894216.274,43.28272217411724,60.0,43.03446757254885,13.0,71.07510647690344,0.24160704917263756,0.4282264049845099,0.796860651576126,0.0
1744894219.207,54.003313470917604,60.0,47.501380612882336,12.0,65.01771314273842,0.25607360724851896,0.456014913152755,0.7966256520541641,0.0
1744894222.202,21.741114419967865,61.0,34.47546434165327,10.0,61.27108414081752,0.264250822899995,0.45772210957770887,0.8281519859337834,0.0
1744894225.116,7.725887397682412,62.0,29.052453082367673,7.0,61.70128724018327,0.25054458116301004,0.4741035649270505,0.8284623892355715,0.0
1744894228.143,5.103518981056417,63.0,28.37646624210684,7.0,61.81537365007108,0.2556044738803909,0.5023657169315286,0.8244022761376724,0.0
1744894231.075,4.097185772248269,64.0,28.373827405103448,9.5,69.43579673512421,0.26654541274404153,0.5333328566021771,0.8259897622244443,0.0
1744894234.099,5.201283582648889,64.0,28.83386815943704,11.5,75.68147026513284,0.3000946992541116,0.6512927532455471,0.8051609202567017,0.0
1744894237.003,3.8661914268264566,64.0,28.27757976117769,10.5,79.2623780195135,0.28341089323633034,0.6472134057854164,0.7898135090362625,0.0
1744894240.073,2.7568257375562655,63.0,27.398677390648444,12.0,80.06059451153256,0.1926256981366754,0.6048516570129665,0.7875542708044746,0.0
1744894243.019,3.7183158034196153,63.0,27.799298251424844,13.5,80.09173608504405,5e-05,0.31670037691738573,0.7167965603842638,0.0
1744894246.022,6.404484563826482,63.0,28.9185352349277,14.0,79.61406657197804,5e-05,0.241868641934056,0.6641078539334682,0.0
1744894248.917,5.569570855897881,63.0,28.570654523290784,13.0,79.62586755566171,5e-05,0.23546258911074547,0.6508970744467981,0.0
1744894251.946,28.610962837873295,63.0,38.17123451578054,11.5,78.43321620954924,5e-05,0.25569180771143685,0.7073963497380275,0.0
1744894254.851,27.299266528398306,64.0,38.041361053499294,9.0,73.5063726794886,0.09977594229927672,0.4100147018303318,0.8112169803668184,0.0
1744894257.886,10.844038192001964,66.0,32.01834924666749,7.5,70.97068843177819,0.09777607770627036,0.4165428492447523,0.8072397169457031,0.0
1744894260.8,4.748170197997402,67.0,29.89507091583225,6.0,70.4816662408583,0.09073565452228195,0.4314401002385492,0.7845238612847734,0.0
1744894263.863,3.842794419850344,71.0,31.184497674937646,5.5,69.29688595144974,0.09695119787691528,0.46353067900349815,0.791066235974484,0.0
1744894264.771,3.4169185828493895,73.0,31.84038274285391,6.5,69.29688595144974,0.09779251032198118,0.47892418958176824,0.7935008902069027,0.0
1744894266.81,4.6074900386407105,73.0,32.33645418276696,7.5,67.91237662546916,0.09956096026454397,0.4940603963481592,0.7991394353344822,0.0
1744894267.687,4.564829189951863,73.0,32.318678829146606,8.0,67.91237662546916,0.10387937159860594,0.5096836300771113,0.8033041768887672,0.0
1744894269.832,4.134264533785529,75.0,32.97261022241064,8.5,69.38426644263764,0.11747178034258578,0.5555050587894266,0.8096516538655141,0.0
1744894270.751,3.905007750142942,76.0,33.293753229226226,9.5,69.38426644263764,0.12242736318164697,0.5810023776922972,0.8100166680889047,0.0
1744894273.688,6.482335849397947,77.0,34.784306603915816,10.0,67.4854170090445,0.09323018946770753,0.6095309732669806,0.8007433116900398,0.0
1744894276.691,5.940256737834744,77.0,34.55844030743115,12.0,64.1445220065693,5e-05,0.43562955235786394,0.7406331506007652,0.0
1744894279.594,4.330489509625264,77.0,33.88770396234386,14.0,61.63336736973457,5e-05,0.3284378681982695,0.6388370213359885,0.0
1744894282.644,4.6524355050511925,74.0,32.77184812710466,13.5,61.11092628863034,5e-05,0.32443334005030866,0.627026802706389,0.0
1744894285.54,5.83132657794549,73.0,32.84638607414395,14.0,61.54085530347969,5e-05,0.3316966059445722,0.6237285851723283,0.0
1744894288.571,9.684291244684996,72.0,34.03512135195208,14.0,62.76496507476257,5e-05,0.33740415692520725,0.6409044987955627,0.0
1744894291.479,17.26936209703024,72.0,37.195567540429266,13.5,62.145429334344406,5e-05,0.40802031424762236,0.7445087515287186,0.0
1744894294.535,13.79701032481648,70.0,34.91542096867353,13.5,62.140409044999814,5e-05,0.4177403491764123,0.7314896241859102,0.0
1744894297.423,35.34868835617163,70.0,43.89528681507151,12.0,61.504661767971015,5e-05,0.4267665596532188,0.7435909977187825,0.0
1744894300.498,41.00597090062607,68.0,45.41915454192753,12.5,53.45969386102024,0.2971329871590527,0.5476889620239521,0.8205446061410235,0.0
1744894303.42,16.76739261183699,67.0,34.90308025493208,10.5,52.001653521907464,0.27814009132473805,0.5811225828263425,0.8535151947621671,0.0
1744894306.432,14.050865804087323,66.0,33.35452741836972,8.5,53.810591520627796,0.27838220507777195,0.5966011952984517,0.8518516430668833,0.0
1744894309.355,17.39096148843814,66.0,34.74623395351589,9.5,55.059828579493534,0.2916420309838547,0.6251183255902618,0.859386470360637,0.0
1744894312.366,25.035068996810274,64.0,37.09794541533761,10.0,53.83016009080638,0.3173143546233796,0.6393272364087302,0.8994404454175803,0.0
1744894315.28,31.226205265710348,64.0,39.677585527379314,8.0,56.5980465810443,0.3635496346690924,0.6774371324189246,0.9146016990087866,0.0
1744894318.304,33.50064266424868,64.0,40.62526777677028,9.0,56.09807543567985,0.3845143353362941,0.7698883708777952,0.8691306177708646,0.0
1744894321.237,46.24028536071114,64.0,45.933452233629644,9.5,54.210679470527324,0.25949293820389574,0.660789424228912,0.8833230350645269,0.0
1744894324.248,15.025373507826865,63.0,32.51057229492786,10.0,53.56157961804791,0.25373302056132324,0.5894151127444949,0.8894949763900589,0.0
1744894327.137,10.761844704201952,63.0,30.734101960084146,10.5,56.85232631108963,0.2465581130263543,0.5955459886385702,0.8596556571709247,0.0
1744894330.158,9.17539274256412,62.0,29.656413642735053,11.5,63.72830302173414,0.2594629897763286,0.6503413584288912,0.8540918333642034,0.0
1744894333.121,5.858192242537715,62.0,28.274246767724048,10.5,67.88721930975203,0.26372583525751786,0.6683238703954889,0.8401889709924616,0.0
1744894336.198,8.144552483341775,61.0,28.810230201392407,10.0,72.5023900735658,0.22515178841608194,0.6212557021421405,0.8379954535690093,0.0
1744894339.062,9.89129777390757,61.0,29.538040739128153,9.5,75.01819973546631,0.22561584073295698,0.5987026089008267,0.844967247279353,0.0
1744894342.095,26.514545475068324,61.0,36.46439394794513,9.0,72.20810876170796,0.18015045362127385,0.5800326765425287,0.8673483511286293,0.0
1744894345.004,12.08714704169665,61.0,30.45297793404027,9.0,71.1547059184406,0.07180526795632468,0.432818741225168,0.8240398774329317,0.0
1744894348.04,13.556321685386687,64.0,32.315134035577785,9.0,70.14126116336008,0.06356483590233929,0.42160839262924144,0.7996527293150653,0.0
1744894350.971,12.836614213199848,66.0,32.84858925549994,8.5,68.02181531962668,0.067003394179922,0.42677888203570763,0.7996064228016097,0.0
1744894353.964,10.000251159518115,69.0,32.916771316465876,9.5,65.87165764924401,0.07557818006161961,0.4431011541121945,0.8075771597165385,0.0
1744894356.912,8.326255011575965,72.0,33.46927292148998,11.0,66.95741838361192,0.08105336450906052,0.5103885097660958,0.8054360803709657,0.0
1744894359.949,4.979974904681806,75.0,33.32498954361742,11.5,65.65266222907532,0.09489907763024694,0.5893411149744505,0.8064359645935297,0.0
1744894362.852,11.489665800499626,75.0,36.03736075020818,11.5,63.67863930199362,0.008141385795332462,0.5127183285438782,0.7745913146143035,0.0
1744894365.92,9.920237690748104,74.0,34.96676570447838,12.5,62.097430816713015,5e-05,0.41637028218929484,0.729318337078285,0.0
1744894368.814,9.817203886962682,73.0,34.507168286234446,12.5,61.561070549420215,5e-05,0.4229256652545223,0.7226450330902914,0.0
1744894371.826,7.590691090091076,73.0,33.57945462087128,11.5,61.806064167308726,5e-05,0.4216019336283551,0.7175727048571697,0.0
1744894374.728,11.294404858476444,71.0,34.28933535769852,12.0,61.91558666871855,5e-05,0.3926111094501577,0.7042356087041554,0.0
1744894375.695,8.32002681232277,71.0,33.05001117180115,11.5,61.91558666871855,5e-05,0.394638239126508,0.7030749010252504,0.0
1744894377.796,11.055860335419206,69.0,33.356608473091335,10.0,62.8345802619815,5e-05,0.39277291910004686,0.6944689906279881,0.0
1744894378.731,9.513324597946617,68.0,32.297218582477754,10.0,62.8345802619815,5e-05,0.3909429104717664,0.708299521421055,0.0
1744894381.626,6.172720286562901,67.0,30.488633452734543,10.0,64.80712333676738,5e-05,0.39732498605500166,0.7138942547392501,0.0
1744894384.678,6.184563257718663,67.0,30.493568024049445,10.5,66.36899958210569,5e-05,0.3879286447268757,0.7022622254674553,0.0
1744894387.605,8.800763345245757,67.0,31.583651393852396,10.5,67.63739665154793,5e-05,0.3710642892850864,0.7024403230001038,0.0
1744894390.615,6.619524009767117,66.0,30.258135004069636,11.0,68.74752131472161,5e-05,0.36829353519952757,0.7078477628251767,0.0
1744894393.509,6.462875024618285,66.0,30.192864593590958,11.5,69.69248060746575,5e-05,0.3695272486785795,0.7092311969349272,0.0
1744894396.521,5.729612194942588,68.0,30.72067174789274,11.5,69.63883971987634,5e-05,0.36210817237743276,0.7193983090679188,0.0
1744894399.501,23.4519917704346,69.0,38.52166323768108,11.0,68.96802699848499,5e-05,0.33487350676098077,0.7126172083930445,0.0
1744894402.568,35.14229073882633,70.0,43.80928780784431,11.5,64.50096962183238,0.07628832099952906,0.4603731977944089,0.8107482777030525,0.0
1744894405.421,54.832605279719374,70.0,52.013585533216414,11.0,55.132518417847784,0.33838573563694324,0.5263323030224601,0.83046166825,0.0
1744894408.492,24.752186983142117,67.0,38.23007790964255,10.0,51.34331697997793,0.3215716665344876,0.5745981932946668,0.8535050926133569,0.0
1744894411.36,32.09089405706577,67.0,41.2878725237774,8.5,49.91056006043341,0.31747167196208054,0.5784123843468704,0.8567142143391029,0.0
1744894414.435,15.593683606229428,65.0,33.580701502595595,6.5,48.839224470599504,0.3362073091817621,0.6092551426101667,0.8819172925834093,0.0
1744894417.304,9.453262692873622,65.0,31.02219278869734,6.5,53.26151808394404,0.3378797586231508,0.6265431515867054,0.855362912239501,0.0
1744894420.292,6.953981971036994,65.0,29.980825821265412,8.0,63.03646018448777,0.35883007233216424,0.7014294879843015,0.856754851835203,0.0
1744894423.246,5.293775696153617,66.0,29.70573987339734,6.0,67.0683142164224,0.36928295111284304,0.7412891828166519,0.8000458019587962,0.0
1744894426.231,6.108588087973875,68.0,30.878578369989114,8.5,68.7733845803154,0.150206984401939,0.6318772005168801,0.8137211626069634,0.0
1744894429.211,4.773215398080071,70.0,31.155506415866697,10.0,69.6672828783479,0.09770224533441524,0.549404310646839,0.8107201196996643,0.0
1744894432.268,3.493129571246281,70.0,30.62213732135262,9.5,69.3480608979926,0.032604741770437616,0.5121024023966806,0.7832668714474802,0.0
1744894435.169,3.6023400628489464,70.0,30.66764169285373,12.0,68.77240836656101,5e-05,0.3427040277842155,0.7070791324593,0.0
1744894438.225,5.573920870828375,67.0,30.239133696178488,12.0,68.16639401413671,5e-05,0.3228597164423716,0.695779116504704,0.0
